stable_ID	wt_1	wt_2	mut_1	mut_2
21ur-6131	5.4884936	6.6891636	3.669003	6.2818434
21ur-6132	0.25276	0.16619	0.389137	2.0008866
21ur-6133	3.5747442	2.0150614	3.6968065	3.2805227
21ur-6134	1.011039	1.8696452	1.667731	0.83758
21ur-6136	0.0902713	0	0.277955	1.3029022
21ur-6137	0.7582795	0.2492856	0.778274	1.7682222
21ur-6138	0	0	0.111182	0.186129
21ur-6139	10.832585	11.3424708	11.785301	16.0536154
21ur-6140	0.686062	0.747857	0.611501	0.9306442
21ur-6141	1.08326	1.6203552	1.778911	2.6523366
21ur-6143	0.2527595	0.1661906	0.111182	0
21ur-6144	0.0722171	0	0.055591	0.139597
21ur-6145	4.0441585	4.15476	4.55846	2.9780644
21ur-6146	0.0361085	0.0415476	0	0
21ur-6147	0.108326	0.1661904	0.277955	0.4187894
21ur-6148	6.7884085	6.06595	6.448562	3.67604
21ur-6149	0.9388215	0.7894042	0.111182	0.884112
21ur-615	0.7221705	1.6619	0.611501	1.6286266
21ur-6150	0.1083256	0.207738	0.055591	0.0465322
21ur-6151	0.0361085	0	0.055591	0.186129
21ur-6152	1.8054285	2.9083352	4.224913	5.909591
21ur-6154	1.155477	1.9527328	0.667092	2.1404822
21ur-6155	1.6970985	2.7005952	2.946325	11.2142576
21ur-6156	2.3109505	1.4126152	2.557183	2.2800788
21ur-6158	0.722171	0.830952	0.778274	0.6979832
21ur-6159	5.7051486	6.8138086	12.174457	21.9166558
21ur-616	14.0823112	9.639045	16.288147	14.7042192
21ur-6160	2.1303985	2.11893	1.834501	1.53556
21ur-6161	2.5276	3.4069028	1.16741	2.1870122
21ur-6162	0.216651	0.4570232	0.277955	0.41879
21ur-6163	4.8024345	5.816658	2.168051	4.7462866
21ur-6164	4.5135685	3.780833	2.779551	3.9087022
21ur-6165	2.0220756	2.8667852	1.223001	3.722578
21ur-6166	3.6469615	2.49286	5.169961	10.004427
21ur-6167	4.3330195	5.0688052	6.337371	7.1194322
21ur-6168	1.6248885	2.243571	1.167411	1.0237084
21ur-6169	29.3923046	19.0287856	18.900919	42.949219
21ur-617	0.5777361	1.454166	0.889456	4.2809666
21ur-6170	1.6970985	0.9555942	0.389137	0.9771764
21ur-6171	3.646964	3.9885648	4.725238	12.3310794
21ur-6172	0.072217	0.0415476	0.055591	0.651451
21ur-6173	0.830496	0.5401186	0.55591	1.6286244
21ur-6177	2.9608955	3.3238028	3.50223	3.3503222
21ur-6178	0.25276	0.955595	0.55591	2.6523366
21ur-6179	30.9811547	15.2479952	16.121428	5.8630624
21ur-618	0.216651	0.16619	0.055591	0.511854
21ur-6180	43.185786	30.2466812	39.747582	56.9089
21ur-6181	0.0361085	0	0	0.0930644
21ur-6182	23.2177991	14.7493562	30.519446	20.2415254
21ur-6183	16.1766171	15.3310858	25.460673	11.1677322
21ur-6184	0.108326	0.2492856	0	0.651451
21ur-6186	1.083257	0.540119	1.27859	0.4187902
21ur-6187	0.324977	0.623214	0.055591	0.604919
21ur-6188	11.4464361	15.2894756	16.343774	47.3232412
21ur-6189	0.108326	0.0830952	0.055591	0.1861288
21ur-619	2.9970085	5.8166652	5.22555	15.9140156
21ur-6190	0.108326	0.16619	0.111182	0.139597
21ur-6191	1.913757	1.6619	0.444728	0.0930644
21ur-6192	2.3109485	1.9111876	2.946321	1.76822
21ur-6193	4.2246985	6.6891656	14.286846	11.7726644
21ur-6194	1.155477	1.4126176	0.722683	1.1633044
21ur-6195	3.646957	2.6590428	3.557829	2.838464
21ur-6196	0	0.1246428	0.166773	0.5118544
21ur-6197	1.8776466	2.1189304	1.834501	2.4196758
21ur-6198	3.5025285	3.1576152	3.335464	5.9095922
21ur-6199	4.0080485	7.35392	1.38978	1.5821
21ur-62	2.78036	1.12178	2.001281	1.07024
21ur-620	33.6170426	25.3025192	40.414619	22.8938224
21ur-6200	1.4804455	1.6619032	0.778274	0.5118542
21ur-6201	1.55267	2.4513106	0.778274	0.697983
21ur-6202	4.0802685	7.561663	6.448554	7.5847454
21ur-6203	0	0	0.055591	0.139597
21ur-6204	0.722171	0.16619	0.166773	0.325725
21ur-6205	0.144434	0.16619	0	0.279193
21ur-6206	1.8415385	1.6619004	1.278593	1.5355622
21ur-6207	3.1775556	2.36821	1.890091	0.9771764
21ur-6208	0.0722171	0.0830952	0.055591	0
21ur-6209	28.3091085	22.892738	55.757755	17.0307644
21ur-621	29.0673478	29.0417544	46.918838	104.558043
21ur-6210	0.144434	0.16619	0.111182	0.279193
21ur-6211	0.144434	0.0830952	0.166773	0.5118542
21ur-6212	6.2106701	6.1490406	8.894566	14.331958
21ur-6213	12.6018286	8.7665382	13.230655	13.4477578
21ur-6215	0	0	0	0
21ur-6216	1.01104	1.41262	0.55591	1.0237084
21ur-6217	0	0.0830952	0.055591	0
21ur-6218	0.649954	1.0802372	0.667092	0.9771762
21ur-6219	13.1435511	13.2121332	7.171241	16.4724156
21ur-622	5.4523911	2.908328	3.224275	2.1870122
21ur-11830	0.2888685	0.2908336	0.722683	0.8841122
21ur-6222	1.8415385	1.24643	2.61278	2.18701
21ur-6224	1.0110391	0.8309516	0.55591	0.325725
21ur-6227	2.4192755	2.2435652	2.223645	2.745401
21ur-6228	75.2862595	38.3483952	131.472319	41.8324902
21ur-6229	10.110426	7.89404	11.6741	7.21249
21ur-623	12.1685598	10.511543	9.561652	14.6111254
21ur-6230	5.1996312	5.5258308	7.893927	23.4056818
21ur-6231	4.5857796	4.8195188	1.66773	0.930644
21ur-6233	2.85257	2.5344	1.61214	1.3029
21ur-6235	1.87764	1.95274	2.05687	2.2335422
21ur-6236	0.108326	0	0.500319	0.744515
21ur-6237	2.4192741	2.5759476	1.111822	2.6057988
21ur-6238	4.4052455	4.8610704	2.723963	5.2116066
21ur-6239	0.9027135	0.9971418	0.945047	0.884112
21ur-624	15.3461125	14.0846668	11.229374	7.910477
21ur-6240	1.697097	2.4097608	1.223004	1.3494322
21ur-6241	21.8095516	17.2006856	48.086265	27.1282966
21ur-6242	0.1444345	0.0415476	0.055591	0
21ur-6243	2.2026241	1.9942856	1.278592	1.67516
21ur-6244	2.094293	1.9111852	2.168053	1.4425
21ur-6925	1.08326	1.62036	3.502231	3.02459
21ur-6246	2.8164626	2.0358276	1.72332	2.0008822
21ur-6248	2.3470531	1.246428	3.669009	2.6523366
21ur-6249	0.216651	0.332381	0.222364	0.41879
21ur-625	0.6138451	0.207738	0.277955	2.51274
21ur-6250	2.3831585	2.8252376	3.279873	13.1686612
21ur-6251	1.6971005	1.0386896	2.55719	0.9771762
21ur-6252	0.830496	1.24643	1.27859	2.00088
21ur-6253	38.527803	35.9801856	34.299646	13.7735256
21ur-6254	20.9790515	26.133466	45.640219	31.7815218
21ur-6255	2.3470545	3.94702	3.391053	3.164187
21ur-6256	4.29692	2.24357	3.669011	11.7726292
21ur-6257	0.6138445	0.3323806	0.722683	2.5127392
21ur-6258	3.1775497	2.9083312	4.336098	2.1404784
21ur-6259	0.8666045	0.7063086	0.444728	0.83758
21ur-626	9.8937395	6.5645202	6.837697	6.0026524
21ur-6261	0.830496	0.4570232	0.889456	0.325725
